Qobs,Precipitation,Peff,Qmean,Qinf_2_5,Qsup_97_5
0.754,0.0,0.0,2.30805862885857e-06,0.0,1.3519695369409127e-05
0.774,1.9,1.4,1.3023311454152494e-06,0.0,7.947651356182231e-06
0.857,0.3,0.0,0.15385334899602093,0.13483354606326484,0.16665413959266265
0.884,2.1,1.61,0.1521423608228929,0.12812494282914993,0.1714878631620181
0.884,0.0,0.0,0.2902220567187217,0.26306744902468193,0.30159561266169826
0.98,14.1,13.62,0.260710178791712,0.22387256205718595,0.2981468346176007
2.276,6.2,5.720000000000001,1.6862283244588199,1.5382288554934422,1.7894311634987763
2.077,2.1,1.6300000000000001,2.437196967797446,2.209235305044944,2.5927664144093314
1.532,0.2,0.0,2.4110060399891053,2.0802528068293125,2.6554892061094786
1.369,0.3,0.0,1.9539492141144597,1.6909836521441226,2.248821617515129
1.08,0.0,0.0,1.4148330240619167,1.159497171555218,1.815649753502962
0.957,0.0,0.0,0.9525578973184858,0.7137999039144304,1.283501715580639
0.887,0.9,0.44,0.6055597204434289,0.4135967283691555,0.8938769763893893
0.871,0.1,0.0,0.414160764031884,0.2732265661675407,0.6530762389797777
0.857,0.0,0.0,0.258498282885859,0.15301847653497844,0.40818600710958497
0.844,0.0,0.0,0.15467646235644228,0.08680081702800647,0.27116613109076687
0.831,0.0,0.0,0.08749528752601173,0.0427439482315225,0.17469999694639926
0.821,0.2,0.0,0.04640559142785845,0.01916424609746406,0.10372521031363116
0.808,0.0,0.0,0.023431956853759737,0.008340238144490038,0.061792114052751146
0.798,0.0,0.0,0.011481203192111976,0.0034199162499352724,0.03380645650948166
0.784,0.2,0.0,0.005395242219347544,0.0013594370423124689,0.01603320838297748
0.774,0.0,0.0,0.002572000949808536,0.0005577859861088239,0.008756857820106004
0.761,0.0,0.0,0.0012211348146419416,0.0002680839250172455,0.004682572414142568
0.751,0.0,0.0,0.0005852711188658813,0.00011923640829045996,0.0022123824454579138
0.738,1.6,1.11,0.0002994882711006045,5.7114557484308685e-05,0.0011576046462164116
0.884,7.3,6.81,0.12213806727801596,0.10764058672802176,0.13216074228443944
1.695,5.2,4.7,0.8666254475784314,0.7695787874836025,0.9303855692127867
2.21,2.3,1.7999999999999998,1.4301620020654955,1.3087542059772717,1.5348345614029502
1.678,0.0,0.0,1.5212803285221552,1.3020346966664182,1.656632984144471
1.233,0.0,0.0,1.2529626745354643,1.0698757587571053,1.416419243416772
1.067,0.0,0.0,0.9053141342278188,0.6789949491294578,1.1181846437063614
1.01,0.0,0.0,0.6053439550782459,0.4322898681160276,0.8236007079574544
0.95,0.0,0.0,0.3827818950152972,0.2618515627142776,0.595717209190243
0.93,0.0,0.0,0.22564656412575418,0.1269217309038804,0.37858690798152966
0.92,0.0,0.0,0.12699048826081305,0.0589438016388094,0.24766347050675247
0.911,0.0,0.0,0.06777085499964383,0.027683969603724785,0.14960664107233246
0.904,0.3,0.0,0.03430418401073719,0.0120027452698121,0.08662478179501962
0.894,0.0,0.0,0.016796705553816692,0.004837232574861381,0.049153123901328574
0.884,0.0,0.0,0.007935492946141716,0.0018679107879134914,0.026056798116885757
0.857,0.0,0.0,0.00364927211026274,0.0007458160604725805,0.012589886836036386
0.821,0.0,0.0,0.001721567386917952,0.0003355303567624697,0.006495042025502873
0.784,0.0,0.0,0.0008298081035034958,0.00014654834655413118,0.0028482953304673985
0.751,4.0,3.5300000000000002,0.00040415489762791665,6.949681429505008e-05,0.0016716120623561878
0.984,0.2,0.0,0.3881387470151842,0.3407832741109135,0.42024089562065187
0.984,1.1,0.6200000000000001,0.40329311132660767,0.34605968761847766,0.45328954607373007
0.917,0.1,0.0,0.38317848422771195,0.33180736397625493,0.43117526053465194
0.881,0.0,0.0,0.29214052933397305,0.24767808620563347,0.3536778746112727
0.847,0.0,0.0,0.19487000518325745,0.14599793625590643,0.257351470826179
0.817,0.0,0.0,0.12011628282883169,0.0820652441708772,0.17535515079716196
0.788,0.1,0.0,0.06936741929317634,0.04169928511010656,0.10595320435400249
0.758,0.0,0.0,0.03775892406744263,0.019038455603480078,0.07012657506552372
0.761,0.0,0.0,0.019432237014838386,0.008701102091647171,0.03805086220421875
0.774,0.0,0.0,0.009702800066787982,0.003583814308700015,0.02444097290101196
0.764,0.0,0.0,0.004651153757322921,0.0014704911047934079,0.012423014158472847
0.754,0.0,0.0,0.002233069005502723,0.0006248832062280238,0.0074599996090624985
0.748,0.0,0.0,0.0010622843353429317,0.00027946260141499654,0.0034710635905440554
0.738,0.3,0.0,0.0005189508553657547,0.00012571376984362362,0.0018422877541532127
0.867,3.5,2.87,0.0002613406810992922,6.076238497895906e-05,0.0008579832608948222
1.602,12.2,11.559999999999999,0.31553293697446555,0.27701753716210165,0.3416688309363139
2.21,2.2,1.56,1.5950899489265284,1.3903473458366398,1.7074318393165868
2.808,9.1,8.44,1.8660680355549102,1.6651794967376095,2.0976668201653306
2.226,4.5,3.83,2.5240788617529315,2.3289114014427703,2.7220832593121167
2.675,3.0,2.31,2.691419241726172,2.3879793875573725,2.950900815787806
1.977,2.6,1.8900000000000001,2.496093451432316,2.167923185130288,2.804441740168913
1.811,2.2,1.4700000000000002,2.168856774020408,1.8099904319396383,2.536385410460747
1.582,0.2,0.0,1.805623062568246,1.4846535496289124,2.197543985478597
1.399,0.0,0.0,1.3303805216724445,1.0207325226961443,1.7163369277662777
1.296,0.0,0.0,0.9037083501411843,0.664918138901972,1.3082289333837593
1.269,0.0,0.0,0.578521066947693,0.38216535257418205,0.8878620355501196
1.246,0.0,0.0,0.3480909002826464,0.19744427070554074,0.6010274219336562
1.23,0.0,0.0,0.20000154065264053,0.0998750833683808,0.36127755262207323
1.223,0.0,0.0,0.10974462510684815,0.04803397019363162,0.22171667038940507
1.213,0.0,0.0,0.05681363740161828,0.020274611359343893,0.12940044211522028
1.206,0.0,0.0,0.028019725384305146,0.008248681870348,0.07104967724861372
1.196,0.0,0.0,0.013255427156881957,0.00309182276096818,0.037967365462164906
1.186,1.1,0.09000000000000008,0.006242197069094223,0.0012250684725375357,0.0207679651636429
1.18,0.5,0.0,0.01272976207227762,0.011152895440478478,0.01910951694521687
1.173,0.0,0.0,0.009602508312708272,0.007503800298034467,0.014465275170609738
1.249,0.4,0.0,0.005870460036929702,0.004040250034987578,0.009172774864688071
1.226,0.0,0.0,0.003227998898838164,0.0019236492525067641,0.0058938741944185285
1.127,0.0,0.0,0.0016906296720093218,0.000882504283623752,0.003450053726307589
1.077,0.0,0.0,0.0008718194225594568,0.0003780025210148754,0.0020070882907844215
1.053,0.0,0.0,0.0004223790535759692,0.00017490417450022788,0.0011094557952208365
1.043,0.7,0.0,0.00021906038703660763,8.425548787636166e-05,0.0005799980946232464
1.043,0.3,0.0,0.00011189150912755322,3.836316827583168e-05,0.00034283050849670543
1.043,0.0,0.0,5.767834158335223e-05,1.852720457094795e-05,0.00017923326652112467
1.043,0.0,0.0,3.0138391077821956e-05,8.835078426352046e-06,0.00010323281197979989
1.047,1.6,0.3500000000000001,1.6012033328750724e-05,4.1613734446815374e-06,5.3761587664233515e-05
1.067,0.8,0.0,0.03847176525110038,0.033744263085480425,0.04166562479360103
1.13,3.8,2.5199999999999996,0.034382861145458805,0.0294918126146324,0.03874079984058908
1.352,2.9,1.5899999999999999,0.30061278992138873,0.2687108193805455,0.32071717883288536
1.572,2.1,0.77,0.4745337011393058,0.41844830214593803,0.5034694663776805
1.638,0.0,0.0,0.5056906753063093,0.4173950300047652,0.5593476494507409
1.412,0.0,0.0,0.40428715265270043,0.3377498729793513,0.4741196660465649
1.339,0.0,0.0,0.2806344184154583,0.22292661033994546,0.3581209358028105
1.293,0.3,0.0,0.17882309352163225,0.13055353131194505,0.2428545082699063
1.246,0.0,0.0,0.10596262114856855,0.06530572071334145,0.15852772951864608
1.2,0.0,0.0,0.05910658759190541,0.030900540412119207,0.1065207915279758
1.153,0.4,0.0,0.03123157653317069,0.01374258651385894,0.05874856581609455
1.113,1.2,0.0,0.01578477227818164,0.006304011091497072,0.03362257093151249
1.233,6.2,4.6,0.00772465194505739,0.0025255482043005616,0.018587340602660207
1.695,0.9,0.0,0.5092416677725374,0.4560256983269153,0.5487094698281029
1.568,9.2,7.549999999999999,0.5325936647123183,0.45461256225117896,0.5854582608187335
2.027,7.2,5.53,1.2530467466824866,1.1305026067901651,1.3066401582451208
2.276,0.9,0.0,1.835471717488,1.6514884961108647,1.9701402830416808
1.728,3.7,1.9800000000000002,1.6773937332843298,1.4866400095248649,1.8971067244930908
1.811,4.9,3.16,1.5144845203660036,1.294468075539309,1.743857736836171
2.21,7.6,5.84,1.4984854968308754,1.2584906259325461,1.7237870097140306
2.575,0.1,0.0,1.8463475557633333,1.6468695339935044,2.027395184345466
1.927,4.8,3.04,1.6000834114918199,1.328994865350913,1.8992215433101374
2.027,3.7,1.9200000000000002,1.538338296041355,1.297724147665118,1.7907120488064523
1.794,0.2,0.0,1.4214992638129187,1.2012749026245815,1.70256488850675
1.625,0.0,0.0,1.100205781597907,0.8633863619736019,1.3809865177149
1.522,0.0,0.0,0.771243003528138,0.5594476760568289,1.0382971299747839
1.595,4.1,2.21,0.5018870404662087,0.3522453011284768,0.7571170006614866
2.01,1.5,0.0,0.5505014954105499,0.451778847876671,0.7052784686510852
2.027,0.0,0.0,0.44598540024508004,0.3515115952066408,0.6124813827534997
1.811,0.0,0.0,0.31140703293544253,0.23132121258093272,0.4291575280868878
1.595,0.0,0.0,0.20173051112017118,0.13914768685527973,0.3092967812535968
1.396,1.6,0.0,0.1209059303934051,0.07447146383205897,0.2062546661467819
1.376,0.9,0.0,0.06795691037871063,0.03707916761001652,0.13558026661941683
1.376,0.0,0.0,0.03637796644376574,0.016411761953222605,0.08115749999132238
1.432,18.5,16.3,0.01829598348851179,0.007074524282264952,0.04271814331862787
2.808,2.1,0.0,1.8003464176127004,1.5984984200577295,1.9435107974459973
2.26,0.2,0.0,2.0049853693388227,1.6887771560134508,2.204685207733267
1.761,0.9,0.0,1.6991052454280864,1.4999149716091382,1.940820686301663
1.662,0.0,0.0,1.2557091042182074,1.060721759135253,1.51708090706401
1.582,0.0,0.0,0.8599057419919774,0.6813302880206776,1.1324303007297545
1.499,0.0,0.0,0.5498379419908395,0.398532735626165,0.7989281795474481
1.419,0.0,0.0,0.3315433471962723,0.21081164601291677,0.5111331020156038
1.343,0.3,0.0,0.18976822108634145,0.09854448104511118,0.3310317048640149
1.266,0.0,0.0,0.1033570799573252,0.047081389669090874,0.21334527960935912
1.23,8.6,6.0,0.052875175935166066,0.017347056306203992,0.12390390280530657
2.293,1.4,0.0,0.6854727180771415,0.6439832402674062,0.7224446047679661
2.891,16.7,14.049999999999999,0.7257569056865399,0.6317214502291231,0.8067063237589346
4.021,4.3,1.6199999999999997,2.1236671895370747,1.949021079156645,2.22287874825484
2.958,4.4,1.7000000000000002,2.3643939934790206,2.143624492716086,2.5904795783917454
2.575,0.0,0.0,2.1849264404272164,1.9480909960993498,2.454795373079991
2.193,3.3,0.5699999999999998,1.7099349840261362,1.4532463474603377,2.0460008294077983
2.276,0.0,0.0,1.2766311247471382,1.046202740373618,1.606873182485254
2.26,2.0,0.0,0.8752197706442898,0.6573479549216694,1.2093881462546927
2.01,0.0,0.0,0.560313672960599,0.38200109982471897,0.821661903006264
1.794,0.0,0.0,0.34091243515156533,0.2035869760064402,0.5385465804278637
1.711,0.0,0.0,0.1961665571191104,0.09937546571020735,0.3698146468347109
1.605,0.0,0.0,0.10752063809420719,0.04561051694124895,0.2153259364788041
1.489,1.1,0.0,0.05548237437032278,0.019735238893849545,0.12690066320522386
1.379,0.0,0.0,0.027564385586526633,0.008090064141530517,0.07598132824088291
1.283,2.1,0.0,0.013179563242978603,0.003255410043846178,0.04006576718318191
1.482,10.2,7.309999999999999,0.006234304416908118,0.001237971637835912,0.022649467601312024
2.243,0.0,0.0,0.8061765970714118,0.7159972801448055,0.8707280982022025
1.662,0.0,0.0,0.8713553097040845,0.7379663803184369,0.9640946573054859
0.994,0.0,0.0,0.7050492732692549,0.5787148372225387,0.8108861306083635
0.771,1.5,0.0,0.5054097679835294,0.4195368792737358,0.637920727484524
0.708,0.0,0.0,0.3300583131945197,0.24125821134008774,0.4573250717545224
0.661,0.0,0.0,0.20084308695822387,0.13626417535191143,0.30465748611556387
0.578,0.0,0.0,0.11594732749681848,0.06868893443372695,0.1910329387412747
0.548,0.0,0.0,0.06344879672532003,0.032955785203205315,0.1238960051174325
0.548,0.0,0.0,0.03276193369845083,0.013324958419692664,0.0748895017015616
0.552,0.0,0.0,0.016227764594929292,0.005628811890772804,0.04459477948718628
0.522,0.0,0.0,0.007755528049463958,0.002173639023757325,0.0231360512684088
0.528,0.0,0.0,0.003720584195998054,0.0008633405205371835,0.012755630486435316
0.495,0.0,0.0,0.0017054788489319628,0.0003738184240885676,0.006080072515098151
0.475,0.5,0.0,0.0008172420912220668,0.0001695883053447547,0.003066713532177302
0.518,0.0,0.0,0.0004013585506026811,8.148337136963107e-05,0.0016926566995026818
0.505,0.0,0.0,0.0002054503233264316,3.7525111214374804e-05,0.000907916622324427
0.897,39.3,36.059999999999995,0.00010155251170297377,1.8325899877152782e-05,0.0004206248576489762
3.007,8.7,5.4399999999999995,3.962870111150779,3.4730483312915283,4.29254369965614
1.505,9.1,5.81,5.135764519512187,4.360942554614963,5.562417452209409
1.043,0.0,0.0,5.310933985225592,4.654859643617495,5.8086937276990795
0.814,9.0,5.67,4.427526814726132,3.4364193933101914,4.985929641768687
2.06,11.5,8.07,3.949075664974497,2.9575203572884137,4.593954683985602
1.562,0.9,0.0,3.9476993283733393,3.1307025995668636,4.61217141516269
0.96,0.0,0.0,3.2449478984586904,2.4557415979643964,3.892439624482213
0.738,0.0,0.0,2.395900854076577,1.7151592054621734,3.1329100480717744
0.658,1.7,0.0,1.6503297756741635,1.1304702768294126,2.301073764112675
0.685,0.0,0.0,1.0772264734655117,0.7141723427928264,1.6339076942091524
0.678,0.0,0.0,0.6677371498033274,0.37048205480011287,1.0739517775332303
0.635,0.0,0.0,0.3960639809061194,0.20774273325910592,0.727253988136927
0.558,2.1,0.0,0.2221171611763357,0.09738260633520565,0.4351690047252449
0.675,0.0,0.0,0.12001283978465685,0.045801157776010286,0.2761304905643758
0.548,0.0,0.0,0.061085497096555495,0.018996376190781344,0.16054447251022583
0.508,0.0,0.0,0.02968684456829744,0.0071481216937467965,0.0850074969920495
0.429,0.0,0.0,0.01367471980892841,0.002359849451166083,0.044498670641869666
0.415,0.0,0.0,0.006339164963970083,0.0009757686098028569,0.023038890623776263
0.402,0.0,0.0,0.002853384048942541,0.0003845490349457391,0.01221162512118914
0.389,0.0,0.0,0.00134485902122392,0.00017834477819482549,0.006296285797429592
0.382,0.0,0.0,0.000637045945019835,8.104519692399272e-05,0.0032412036789370323
0.382,0.0,0.0,0.000315964505425915,3.951337965175441e-05,0.0015315885407274673
0.382,2.4,0.0,0.00015787111528188684,1.7974954738221866e-05,0.0008303917845438473
0.425,8.7,5.309999999999999,8.268314832796225e-05,8.790226390928721e-06,0.0003877965626703904
0.532,1.3,0.0,0.5835855635169915,0.5116353403593531,0.6321000417542759
0.469,0.0,0.0,0.6171563868811588,0.507529694157265,0.6765611715814321
0.409,0.0,0.0,0.49498115323704184,0.38727623708753905,0.5651843257892832
0.389,0.0,0.0,0.34790152099717364,0.2791415369906415,0.4352458322227643
0.379,0.0,0.0,0.22244104685120433,0.16127868020965774,0.30899704752131846
0.349,0.0,0.0,0.13304987088452977,0.08241231401093416,0.20488501674293882
0.349,0.0,0.0,0.07550866371695866,0.04138410714870365,0.131055362952575
0.321,0.0,0.0,0.04008876866252817,0.0191074811142643,0.07648688160311289
0.342,15.1,11.54,0.02063957253356442,0.008307480602340588,0.04589818944369078
1.12,26.5,22.93,1.2781000337511004,1.137935229423795,1.3770945829132983
1.176,0.0,0.0,3.9286584764991574,3.586429077801079,4.185029040941355
0.545,1.4,0.0,4.090706135841609,3.4649126408911712,4.498484612235402
0.469,12.8,9.170000000000002,3.433974901282357,2.5199313329761597,3.8603727526752354
0.741,1.2,0.0,3.5638904133310794,2.4960335563587734,3.940093726418772
0.605,0.0,0.0,2.9855347039447544,2.2105909006613538,3.487022202121543
0.492,0.0,0.0,2.2260228870104455,1.652860147769569,2.768498461980459
0.409,0.4,0.0,1.5414093675749696,1.1740231873142792,2.0564749775128726
0.359,1.2,0.0,1.0066024255174697,0.6907426910404432,1.4162104101136892
0.356,0.0,0.0,0.6274061549050663,0.38146581648830646,1.0058597979998478
0.356,1.6,0.0,0.3657845462982658,0.19829861383606476,0.6283290157556769
0.376,1.1,0.0,0.20758254351477798,0.09350462591288197,0.42639415301572464
0.409,0.2,0.0,0.11127471038690061,0.04221190317436937,0.2527957543758949
0.359,0.0,0.0,0.056684498597708695,0.01712447213564792,0.14852501767593185
0.359,0.0,0.0,0.02760559163737053,0.006932227172908256,0.08439106030925113
0.317,0.0,0.0,0.01275496679201171,0.0023280054883905916,0.04576983987859827
0.286,0.6,0.0,0.005973463271169315,0.0008969633132234866,0.02265229347652864
0.286,0.5,0.0,0.0026383055644604446,0.0003726889303719425,0.010862021321827736
0.284,0.2,0.0,0.0012274442393449309,0.00017318978291259893,0.005532370937367508
0.272,0.0,0.0,0.0005858439698156368,8.267341354095601e-05,0.0028829506561570584
0.304,20.1,16.67,0.00028768141630303656,3.884663117518601e-05,0.0012300411835101431
0.415,0.0,0.0,1.8320993935117023,1.6062366736707883,1.9843937984517486
0.322,0.0,0.0,2.0466717609375005,1.800440195635437,2.3102539762752152
0.289,0.0,0.0,1.7195554102950104,1.4240395692987189,1.9711699955841107
0.276,0.0,0.0,1.2708790789179591,0.9493602026533766,1.5375963758242646
0.264,0.0,0.0,0.8718209451808504,0.6657742109989826,1.1664575668480364
0.243,0.7,0.0,0.5584996286514489,0.38161836376795827,0.8233822619433074
0.243,0.0,0.0,0.33744579142998427,0.20461219680954615,0.5308457288677139
0.239,0.0,0.0,0.19482459721649048,0.10413212173150746,0.3495995518454173
0.234,0.0,0.0,0.10601619124826415,0.05030460600074774,0.2063832737089151
0.228,0.0,0.0,0.055348441258296056,0.02140844511276245,0.12078483808067288
0.223,0.0,0.0,0.027433530419352734,0.008438853236198097,0.07382627524879279
0.229,0.8,0.0,0.013166601495371936,0.0032086038863971098,0.039216677077408175
0.241,1.4,0.0,0.006112033700445753,0.0012072338579397386,0.021184162435600007
0.226,0.0,0.0,0.00277910680090684,0.0004935725933433433,0.011060185361990852
0.211,0.0,0.0,0.001289333832073051,0.0002171568104028403,0.0055682308709784556
0.221,0.2,0.0,0.0006343462395723947,0.0001053930906579318,0.0028773954385285694
0.231,0.0,0.0,0.00031569105948968536,5.003599017531991e-05,0.0014288388081214072
0.236,2.0,0.0,0.0001589942058899822,2.2637706164082464e-05,0.0008173468871263633
0.251,7.1,3.9299999999999997,8.258731092868096e-05,1.0416818951636138e-05,0.00035498237639083744
0.263,0.0,0.0,0.4319312612826102,0.3787007031035489,0.4678275502143775
0.256,3.0,0.0,0.4521861664151243,0.3787746925490484,0.5042422716665288
0.243,0.0,0.0,0.35384284413153816,0.27595560220682436,0.41099995188729105
0.256,1.9,0.0,0.24581287532758717,0.19670483095065402,0.31090064614228724
0.253,19.0,15.879999999999999,0.15508476944784583,0.11245505651350139,0.2186509292601468
0.376,0.0,0.0,1.8369315265718802,1.6630343377635435,1.9528654664398106
0.307,0.0,0.0,2.014803830879655,1.7496124564751838,2.2092965239757327
0.253,7.5,4.42,1.686172011486435,1.4391810160941785,1.9113113767603434
0.294,4.3,1.23,1.7254439160355717,1.5047616823783825,1.9264284951373905
0.346,0.0,0.0,1.5407746943224367,1.2858663660395135,1.8100141601170687
0.311,8.5,5.46,1.1735521564662077,0.9486037599615011,1.4268140288855882
0.372,1.5,0.0,1.4164196085576175,1.2500769014471518,1.6348506179821212
0.356,0.1,0.0,1.2164831895048296,1.0354579559265211,1.4590000005179353
0.342,5.6,2.55,0.9043437624349638,0.7440164176069787,1.1505617950715539
0.412,4.6,1.5699999999999998,0.89250927893322,0.7702363060583274,1.123416640869918
0.472,1.6,0.0,0.8735302805560597,0.7475854217222672,1.0465273023662491
0.498,1.0,0.0,0.6854920389906022,0.5394158958864916,0.8724183654314823
0.399,1.1,0.0,0.47983215167464893,0.36301839549140696,0.6662585784631687
0.336,2.3,0.0,0.31038607513645383,0.21936487577127425,0.4704464102181738
0.362,2.3,0.0,0.18696074182781644,0.11777673188458487,0.29974701314081326
0.322,13.4,10.540000000000001,0.10604653453503349,0.05798300779007169,0.19394692804407962
0.655,5.2,2.3800000000000003,1.2145916536469579,1.1400703357822597,1.2826442666132247
0.525,0.1,0.0,1.572903196506727,1.3691672651638196,1.7225549772625914
0.419,8.2,5.529999999999999,1.3788756015813355,1.1676533185753861,1.5661609421520544
0.714,2.2,0.0,1.6490969730958733,1.5075780120337485,1.8035397821915928
0.894,1.1,0.0,1.4114872568306287,1.2130249199594645,1.629111109321019
0.518,0.0,0.0,1.046504312161429,0.7834092872484473,1.2833907129239899
0.412,2.1,0.0,0.7183841405254182,0.5473918360567788,0.9961730717811684
0.366,1.8,0.0,0.45820209298281384,0.3163114310515188,0.7159874778803145
0.376,0.0,0.0,0.27522529993341105,0.14672399776688244,0.46576907589175903
0.349,0.0,0.0,0.15956092125595367,0.0800470857657838,0.2928195577534396
0.332,0.0,0.0,0.0852341394122725,0.03780998753610237,0.17280049587683807
0.332,2.2,0.0,0.043555331920647394,0.01566451169703624,0.0981061182652687
0.326,0.5,0.0,0.021500451320818598,0.006711252527844712,0.05616969408918687
0.312,0.0,0.0,0.010297191437940261,0.0025456435627201628,0.031476431930168296
0.297,0.4,0.0,0.0047408138349791,0.0010138395251548663,0.016493784421514286
0.274,0.6,0.0,0.002216319130294546,0.00042952192481936143,0.008428358878083814
0.259,0.0,0.0,0.001052908601188427,0.00018793657324861878,0.004254975152020497
0.253,0.0,0.0,0.0005207531108844746,8.875375831304236e-05,0.0020700805446787233
0.246,0.8,0.0,0.0002718859162151818,4.012413024893401e-05,0.001178678040199724
0.246,0.3,0.0,0.00013391472565719753,1.9397430004380875e-05,0.0006065241926045486
0.253,0.0,0.0,6.604053690460595e-05,8.79571088949611e-06,0.0003029358915730063
0.258,0.1,0.0,3.6602947373392286e-05,4.4207513990752975e-06,0.00018979443364114848
0.272,6.6,4.64,1.9132381952353798e-05,2.0735553390736874e-06,9.123891301838943e-05
0.332,5.9,3.9800000000000004,0.5099234166443086,0.44693200613209666,0.5523405542254755
0.356,2.7,0.8200000000000003,0.9794892636811499,0.8855785124349949,1.0461621086216295
0.369,13.9,12.05,1.0157684916993122,0.9175988173854356,1.1389548006661656
1.426,11.9,10.09,2.132669276649085,1.969866150711409,2.230850066174788
1.299,0.9,0.0,3.211537440871437,2.934311532050687,3.4336047603266637
0.741,9.7,7.959999999999999,2.9926642147662235,2.646415875716151,3.290141889504267
1.432,0.1,0.0,3.219960319002203,2.7120232412735885,3.548789137356361
0.954,1.4,0.0,2.7280258646046995,2.2776854132015036,3.204086333185688
0.681,0.0,0.0,2.048441536541763,1.7112068120235249,2.566337311674962
0.558,3.8,2.2199999999999998,1.413879728739349,1.0541207505620298,1.8962451551531885
0.508,0.9,0.0,1.1665972394883302,0.8962006842374908,1.5547199065444919
0.555,11.0,9.49,0.8514775950739475,0.6191091698840386,1.191679104623973
0.964,0.0,0.0,1.6116924262458583,1.4434815595200514,1.805363116525152
0.678,0.5,0.0,1.5465238437096622,1.3797285313092855,1.7997932245481483
0.545,0.9,0.0,1.2116244543110128,1.0171628900836058,1.4678932572368573
0.525,0.6,0.0,0.8581717158536121,0.6662673577545074,1.1011936972482907
0.515,0.3,0.0,0.5675210252116806,0.4061246823111484,0.835952999346565
0.532,1.8,0.45999999999999996,0.34994710968381704,0.20399713518028736,0.5554172103605123
0.508,1.5,0.18999999999999995,0.25609052965326257,0.16694404438304444,0.415958916757733
0.505,3.1,1.78,0.18872400635672337,0.12433950661983866,0.29947205456031595
0.488,0.6,0.0,0.3188909181651521,0.28463663437097686,0.3828669320376154
0.472,0.0,0.0,0.28290845634715456,0.24298490921575502,0.3572336943021897
0.455,2.6,1.36,0.20582628512360066,0.16757779580247747,0.27953732797201825
0.469,1.9,0.69,0.2832042644560089,0.2572572200831544,0.32836349624567146
0.508,1.5,0.32000000000000006,0.313191890635017,0.2740208940852967,0.3635649745288919
0.469,1.0,0.0,0.28473964412673997,0.24670589705888524,0.3372686842916
0.439,3.4,2.28,0.20983883627078978,0.16667957198563715,0.26728122052376097
0.488,7.2,6.11,0.3879112186263221,0.34902092826944403,0.42220621546436826
0.665,9.2,8.149999999999999,1.0230461303773675,0.9579890253219768,1.0639800104959942
1.103,7.8,6.83,1.9085145222955553,1.7539767844601934,1.9962066776998135
1.18,4.7,3.77,2.579709398256946,2.3503570582637785,2.718231053157206
1.103,9.8,8.9,2.7143033472090403,2.289218906580015,2.9748783379453525
1.017,3.6,2.73,3.2450588057365963,2.734215620514413,3.5150134011985577
1.097,4.2,3.35,3.1236404955574266,2.4514679566111006,3.5171757879915466
1.053,1.2,0.38,2.8866783317074134,2.4061811661458172,3.3379154100756727
0.96,8.2,7.3999999999999995,2.3123998702546458,1.874625156874372,2.885468186229639
1.362,2.1,1.32,2.4904899112805423,2.198944920267079,2.9055203307025095
1.153,0.0,0.0,2.217048982263993,1.7839494290508948,2.6954071936456074
0.897,0.0,0.0,1.7091364022598692,1.3858634215158874,2.1578415489553033
0.808,0.0,0.0,1.2023068128142227,0.9421381588672596,1.591655472517009
0.731,0.2,0.0,0.795449365574565,0.558021206843165,1.1413322915605808
0.911,3.9,3.17,0.49264814420123754,0.31727100453318746,0.766181144834289
1.545,10.1,9.39,0.6388986538702617,0.537623742933969,0.8328542592767056
1.894,0.0,0.0,1.5743829681485735,1.4443716769834787,1.6565105217093368
1.236,0.0,0.0,1.576114862778169,1.4091985010116943,1.8124461056074592
1.004,0.0,0.0,1.2620058219624835,1.0368246447500216,1.5045431058064689
0.924,0.0,0.0,0.8968567121295092,0.6860208327394294,1.1373640664040159
0.884,0.0,0.0,0.5987860230602594,0.4457683197769554,0.8413462595724461
0.871,4.1,3.4399999999999995,0.3762326415784544,0.24296872718000226,0.5996042446697782
1.203,11.6,10.95,0.5961952217360479,0.5267368282410049,0.7010775883602782
2.791,7.9,7.24,1.7384079535870456,1.632416883864947,1.796315504999578
2.11,7.0,6.35,2.567756788564031,2.2882444528100456,2.7857840533920477
2.393,0.6,0.0,3.0652392799545023,2.659869703707677,3.3401157230728815
1.994,4.5,3.86,2.6749493173941166,2.3412416598403665,3.039773317977675
2.26,0.7,0.06999999999999995,2.45937971495197,2.1430112369470122,2.8282482980146106
1.977,15.9,15.27,1.9380290457644274,1.5545016212384313,2.387224199172428
3.19,0.3,0.0,3.0600083664262785,2.7986797576080824,3.3454204431426047
2.675,12.9,12.280000000000001,2.8914050821352104,2.5264615019216135,3.3365486326194183
3.556,0.0,0.0,3.6411762903316247,3.3259539480883507,3.976283882091627
2.642,29.6,29.0,3.23948452880376,2.791557130130939,3.7265820726138035
6.347,1.3,0.7100000000000001,5.701593455958708,5.3079933531676735,5.98906004075362
5.649,0.0,0.0,5.687284749206765,5.046622745437578,6.365848047329215
4.054,1.5,0.92,4.711290473310097,4.1782988614780985,5.5468919150983345
3.888,9.9,9.32,3.614900993957989,2.963593385066632,4.40246718161293
6.546,18.6,18.03,3.5996682272903526,3.1132861573256325,4.407518710332351
8.906,0.1,0.0,4.928538412304047,4.438975946475588,5.5032668936639135
4.885,6.8,6.2299999999999995,4.543707746706721,4.034929133811565,5.227267640247469
4.42,2.9,2.33,4.291632601505124,3.8336963900347802,4.965100235728678
